250	17.4	0.0254	39.6	0.0172206	114.714
2500	9.9	0.1524	31.7	0.0252785	114.729
200	12.6	0.1524	39.6	0.0584113	114.75
6300	1.5	0.3048	39.6	0.00392107	114.751
8000	0	0.3048	39.6	0.00310138	114.779
6300	17.4	0.0254	55.5	0.0165706	114.861
8000	5.3	0.2286	71.3	0.0051942	114.9
500	12.6	0.1524	39.6	0.0584113	114.9
8000	5.4	0.1524	55.5	0.00433288	114.927
16000	0	0.2286	71.3	0.00214345	114.984
4000	9.9	0.1524	71.3	0.0193001	115.079
3150	9.9	0.1524	55.5	0.0208438	115.085
6300	2	0.2286	31.7	0.00372371	115.137
315	17.4	0.0254	39.6	0.0172206	115.144
6300	15.4	0.0508	71.3	0.0264269	115.215
2500	12.6	0.1524	71.3	0.0483159	115.234
5000	7.3	0.2286	71.3	0.0104404	115.298
500	15.6	0.1016	39.6	0.0528487	115.304
2000	7.3	0.2286	31.7	0.0132672	115.309
5000	5.3	0.2286	39.6	0.00614329	115.311
10000	3.3	0.1016	39.6	0.00245138	115.321
8000	1.5	0.3048	71.3	0.00336729	115.372
10000	0	0.3048	71.3	0.00266337	115.391
10000	0	0.1524	39.6	0.00193287	115.413
400	17.4	0.0254	39.6	0.0172206	115.444
400	17.4	0.0254	55.5	0.0165706	115.461
8000	17.4	0.0254	71.3	0.016104	115.466
4000	11.2	0.0508	39.6	0.0150478	115.52
6300	5.4	0.1524	31.7	0.00525474	115.591
4000	3	0.3048	31.7	0.00529514	115.608
4000	15.4	0.0508	31.7	0.0289853	115.635
5000	0	0.3048	31.7	0.00331266	115.645
10000	3.3	0.1016	55.5	0.002211	115.659
6300	3	0.3048	55.5	0.00452492	115.679
5000	5.4	0.1524	31.7	0.00525474	115.691
5000	3	0.3048	39.6	0.00495741	115.792
4000	5.3	0.2286	39.6	0.00614329	115.801
5000	8.4	0.0508	55.5	0.00544854	115.812
6300	7.3	0.2286	71.3	0.0104404	115.818
315	17.4	0.0254	71.3	0.016104	115.846
315	22.2	0.0254	71.3	0.0214178	115.857
4000	4	0.3048	39.6	0.00579636	115.863
250	12.6	0.1524	39.6	0.0584113	115.89
10000	0	0.1016	31.7	0.00150092	115.893
400	12.6	0.1524	39.6	0.0584113	115.91
5000	4	0.2286	31.7	0.00509068	115.969
8000	2	0.2286	71.3	0.00293031	115.996
10000	12.7	0.0254	39.6	0.0130253	116.017
315	12.6	0.1524	39.6	0.0584113	116.02
200	22.2	0.0254	39.6	0.0229028	116.066
200	9.5	0.0254	39.6	0.00449821	116.074
5000	12.3	0.1016	71.3	0.0337792	116.108
500	4.8	0.0254	31.7	0.000930789	116.128
6300	3	0.3048	71.3	0.00425727	116.134
200	17.4	0.0254	31.7	0.0176631	116.146
2500	5.3	0.2286	39.6	0.00614329	116.151
6300	4	0.3048	71.3	0.00497773	116.165
4000	5.4	0.1524	31.7	0.00525474	116.181
2500	19.7	0.0508	39.6	0.036484	116.184
4000	8.9	0.1016	39.6	0.0124596	116.22
3150	19.7	0.0508	71.3	0.0341183	116.225
6300	0	0.3048	39.6	0.00310138	116.229
5000	1.5	0.3048	39.6	0.00392107	116.241
2500	9.9	0.1524	39.6	0.0233328	116.295
500	4.8	0.0254	39.6	0.000907475	116.366
6300	5.4	0.1524	71.3	0.00401199	116.411
6300	2	0.2286	39.6	0.00346574	116.417
3150	15.6	0.1016	71.3	0.0437259	116.468
8000	0	0.3048	55.5	0.00283081	116.476
630	12.6	0.1524	39.6	0.0584113	116.55
2500	7.3	0.2286	39.6	0.0123481	116.559
800	12.6	0.1524	39.6	0.0584113	116.56
6300	7.2	0.1524	71.3	0.00752039	116.603
8000	2.7	0.1524	39.6	0.00294804	116.659
6300	5.4	0.1524	39.6	0.00485029	116.677
10000	3.3	0.1016	71.3	0.00202822	116.694
5000	8.9	0.1016	71.3	0.0103088	116.723
10000	2.7	0.1524	71.3	0.00243851	116.724
3150	7.2	0.1524	71.3	0.00752039	116.783
4000	3	0.3048	39.6	0.00495741	116.792
6300	0	0.2286	31.7	0.0027238	116.815
3150	9.9	0.1524	71.3	0.0193001	116.849
2000	9.9	0.1524	31.7	0.0252785	116.859
3150	12.3	0.1016	55.5	0.0368233	116.914
6300	5.3	0.2286	71.3	0.0051942	116.92
250	9.5	0.0254	39.6	0.00449821	116.924
250	17.4	0.0254	31.7	0.0176631	116.956
10000	4.2	0.0508	39.6	0.00152689	116.967
5000	5.4	0.1524	39.6	0.00485029	117.037
2500	12.3	0.1016	55.5	0.0368233	117.054
12500	0	0.1524	71.3	0.0015988	117.087
12500	0	0.1524	55.5	0.00172668	117.093
5000	15.4	0.0508	55.5	0.0271925	117.11
1600	9.9	0.1524	31.7	0.0252785	117.119
3150	7.3	0.2286	55.5	0.0111706	117.134
4000	5.4	0.1524	39.6	0.00485029	117.137
8000	0	0.3048	71.3	0.00266337	117.151
6300	4	0.2286	55.5	0.0042862	117.154
200	0	0.3048	31.7	0.00331266	117.195
6300	8.9	0.1016	71.3	0.0103088	117.253
4000	7.3	0.2286	55.5	0.0111706	117.284
6300	5.4	0.1524	55.5	0.00433288	117.287
5000	3	0.3048	55.5	0.00452492	117.309
12500	4.2	0.0508	71.3	0.00142788	117.328
250	22.2	0.0254	39.6	0.0229028	117.386
400	17.4	0.0254	71.3	0.016104	117.396
8000	3.3	0.1016	31.7	0.00251435	117.432
6300	0	0.2286	39.6	0.00253511	117.465
2500	7.2	0.1524	39.6	0.00909175	117.478
2000	12.6	0.1524	71.3	0.0483159	117.504
500	17.4	0.0254	39.6	0.0172206	117.514
1600	19.7	0.0508	39.6	0.036484	117.604
12500	0	0.2286	71.3	0.00214345	117.624
5000	4	0.2286	39.6	0.00473801	117.649
2000	19.7	0.0508	39.6	0.036484	117.724
4000	1.5	0.3048	39.6	0.00392107	117.741
5000	4	0.3048	71.3	0.00497773	117.785
5000	0	0.3048	39.6	0.00310138	117.789
2000	7.3	0.2286	39.6	0.0123481	117.809
1600	12.3	0.1016	39.6	0.0408268	117.875
2000	5.3	0.2286	39.6	0.00614329	117.911
2000	9.9	0.1524	39.6	0.0233328	117.925
400	22.2	0.0254	71.3	0.0214178	117.927
8000	0	0.1524	31.7	0.00209405	117.957
500	22.2	0.0254	71.3	0.0214178	117.967
6300	0	0.3048	55.5	0.00283081	117.976
5000	17.4	0.0254	31.7	0.0176631	117.996
200	19.7	0.0508	71.3	0.0341183	118.005
4000	12.3	0.1016	71.3	0.0337792	118.018
8000	0	0.2286	71.3	0.00214345	118.024
3150	15.4	0.0508	31.7	0.0289853	118.045
5000	5.3	0.2286	71.3	0.0051942	118.05
630	15.6	0.1016	39.6	0.0528487	118.084
8000	3.3	0.1016	39.6	0.00245138	118.091
4000	8.4	0.0508	31.7	0.00580776	118.106
3150	3	0.3048	31.7	0.00529514	118.108
4000	15.4	0.0508	39.6	0.0282593	118.113
6300	1.5	0.3048	71.3	0.00336729	118.122
200	0	0.3048	39.6	0.00310138	118.129
5000	3	0.3048	71.3	0.00425727	118.134
10000	0	0.2286	71.3	0.00214345	118.134
4000	0	0.3048	31.7	0.00331266	118.145
1250	15.6	0.1016	39.6	0.0528487	118.214
5000	2	0.2286	31.7	0.00372371	118.267
3150	5.4	0.1524	31.7	0.00525474	118.291
5000	7.2	0.1524	71.3	0.00752039	118.343
2500	9.9	0.1524	55.5	0.0208438	118.365
2500	19.7	0.0508	71.3	0.0341183	118.385
6300	0	0.2286	55.5	0.00229336	118.41
315	17.4	0.0254	31.7	0.0176631	118.416
3150	5.3	0.2286	39.6	0.00614329	118.441
1600	9.9	0.1524	39.6	0.0233328	118.545
2000	12.3	0.1016	55.5	0.0368233	118.564
250	0	0.3048	31.7	0.00331266	118.595
6300	4	0.2286	71.3	0.00400603	118.618
1250	9.9	0.1524	31.7	0.0252785	118.619
1250	19.7	0.0508	39.6	0.036484	118.634
500	12.3	0.1016	31.7	0.0418756	118.667
4000	3	0.3048	55.5	0.00452492	118.689
630	4.8	0.0254	39.6	0.000907475	118.696
6300	2	0.2286	55.5	0.00313525	118.712
3150	4	0.3048	39.6	0.00579636	118.743
5000	5.4	0.1524	55.5	0.00433288	118.757
1250	12.3	0.1016	31.7	0.0418756	118.767
5000	22.2	0.0254	39.6	0.0229028	118.816
5000	2	0.2286	39.6	0.00346574	118.827
4000	4	0.2286	31.7	0.00509068	118.859
1000	19.7	0.0508	39.6	0.036484	118.904
3150	3	0.3048	39.6	0.00495741	118.922
5000	17.4	0.0254	55.5	0.0165706	118.941
4000	8.4	0.0508	39.6	0.00566229	118.955
800	15.6	0.1016	39.6	0.0528487	118.964
2500	7.3	0.2286	55.5	0.0111706	118.994
2500	15.6	0.1016	71.3	0.0437259	118.998
1600	7.3	0.2286	31.7	0.0132672	119.039
2000	8.9	0.1016	39.6	0.0124596	119.04
12500	0	0.0508	31.7	0.000812164	119.07
1000	7.3	0.2286	31.7	0.0132672	119.099
3150	1.5	0.3048	39.6	0.00392107	119.111
250	19.7	0.0508	71.3	0.0341183	119.115
3150	0	0.3048	31.7	0.00331266	119.135
5000	15.4	0.0508	71.3	0.0264269	119.135
3150	5.4	0.1524	39.6	0.00485029	119.137
200	9.5	0.0254	31.7	0.00461377	119.146
2500	5.4	0.1524	31.7	0.00525474	119.151
4000	4	0.2286	39.6	0.00473801	119.159
800	19.7	0.0508	39.6	0.036484	119.174
2500	8.9	0.1016	39.6	0.0124596	119.19
4000	7.3	0.2286	71.3	0.0104404	119.208
6300	2.7	0.1524	39.6	0.00294804	119.209
1000	15.6	0.1016	39.6	0.0528487	119.224
4000	0	0.3048	39.6	0.00310138	119.229
10000	0	0.1524	55.5	0.00172668	119.253
630	12.3	0.1016	31.7	0.0418756	119.287
315	9.5	0.0254	39.6	0.00449821	119.294
250	0	0.3048	39.6	0.00310138	119.319
4000	7.2	0.1524	71.3	0.00752039	119.343
3150	8.9	0.1016	39.6	0.0124596	119.35
12500	0	0.1016	71.3	0.00121072	119.375
2000	9.9	0.1524	55.5	0.0208438	119.505
500	0	0.1524	39.6	0.00193287	119.513
4000	4	0.3048	71.3	0.00497773	119.535
315	0	0.2286	55.5	0.00229336	119.54
6300	0	0.3048	71.3	0.00266337	119.541
10000	0	0.1016	39.6	0.00146332	119.561
2500	3	0.3048	31.7	0.00529514	119.598
5000	0	0.3048	55.5	0.00283081	119.606
500	17.4	0.0254	55.5	0.0165706	119.621
5000	1.5	0.3048	71.3	0.00336729	119.632
2500	9.9	0.1524	71.3	0.0193001	119.639
4000	22.2	0.0254	39.6	0.0229028	119.646
2500	4	0.2286	39.6	0.00473801	119.649
3150	11.2	0.0508	39.6	0.0150478	119.67
250	12.7	0.0254	71.3	0.0121808	119.698
20000	4.8	0.0254	71.3	0.000848633	119.708
6300	0	0.1524	31.7	0.00209405	119.737
4000	5.4	0.1524	55.5	0.00433288	119.737
1000	12.3	0.1016	31.7	0.0418756	119.777
500	17.4	0.0254	71.3	0.016104	119.806
5000	17.4	0.0254	39.6	0.0172206	119.854
1600	9.9	0.1524	55.5	0.0208438	119.875
2000	15.6	0.1016	71.3	0.0437259	119.888
12500	0	0.1016	55.5	0.00131983	119.91
6300	17.4	0.0254	71.3	0.016104	119.916
2500	15.4	0.0508	31.7	0.0289853	119.945
200	15.4	0.0508	31.7	0.0289853	119.975
400	8.4	0.0508	39.6	0.00566229	120.015
5000	4	0.2286	55.5	0.0042862	120.034
800	12.3	0.1016	31.7	0.0418756	120.037
2000	19.7	0.0508	71.3	0.0341183	120.055
1600	7.2	0.1524	39.6	0.00909175	120.058
5000	5.4	0.1524	71.3	0.00401199	120.061
400	8.4	0.0508	31.7	0.00580776	120.076
630	4.8	0.0254	31.7	0.000930789	120.078
2000	3	0.3048	31.7	0.00529514	120.088
250	9.5	0.0254	31.7	0.00461377	120.136
315	2	0.2286	39.6	0.00346574	120.137
315	2	0.2286	31.7	0.00372371	120.147
1250	12.6	0.1524	71.3	0.0483159	120.154
2500	3	0.3048	39.6	0.00495741	120.162
3150	3	0.3048	55.5	0.00452492	120.189
250	4	0.2286	31.7	0.00509068	120.189
8000	0	0.1016	31.7	0.00150092	120.193
2500	4	0.2286	31.7	0.00509068	120.209
4000	2	0.2286	39.6	0.00346574	120.227
2000	7.2	0.1524	39.6	0.00909175	120.228
3150	4	0.2286	31.7	0.00509068	120.229
2500	4	0.3048	39.6	0.00579636	120.233
4000	8.9	0.1016	71.3	0.0103088	120.243
10000	0	0.1524	71.3	0.0015988	120.247
4000	3	0.3048	71.3	0.00425727	120.264
3150	0	0.3048	39.6	0.00310138	120.319
630	19.7	0.0508	39.6	0.036484	120.324
6300	9.5	0.0254	39.6	0.00449821	120.324
4000	5.3	0.2286	71.3	0.0051942	120.33
2000	7.3	0.2286	55.5	0.0111706	120.354
8000	4.2	0.0508	39.6	0.00152689	120.397
3150	4	0.2286	39.6	0.00473801	120.419
2000	6.7	0.1016	31.7	0.00592927	120.446
3150	7.3	0.2286	71.3	0.0104404	120.458
5000	2	0.2286	55.5	0.00313525	120.472
400	15.6	0.1016	39.6	0.0528487	120.484
2500	5.4	0.1524	39.6	0.00485029	120.497
5000	0	0.2286	31.7	0.0027238	120.505
1250	7.3	0.2286	31.7	0.0132672	120.509
3150	15.4	0.0508	39.6	0.0282593	120.513
4000	2	0.2286	31.7	0.00372371	120.527
2000	3	0.3048	39.6	0.00495741	120.532
8000	2.7	0.1524	71.3	0.00243851	120.534
1600	12.6	0.1524	71.3	0.0483159	120.534
8000	12.7	0.0254	71.3	0.0121808	120.538
8000	0	0.1524	39.6	0.00193287	120.553
1250	9.9	0.1524	39.6	0.0233328	120.555
8000	3.3	0.1016	55.5	0.002211	120.569
500	0	0.1524	55.5	0.00172668	120.573
1600	19.7	0.0508	71.3	0.0341183	120.575
315	0	0.2286	31.7	0.0027238	120.595
8000	12.7	0.0254	39.6	0.0130253	120.607
4000	4	0.2286	55.5	0.0042862	120.654
630	22.2	0.0254	71.3	0.0214178	120.657
6300	3.3	0.1016	31.7	0.00251435	120.702
315	22.2	0.0254	39.6	0.0229028	120.716
6300	9.5	0.0254	31.7	0.00461377	120.726
2500	0	0.3048	31.7	0.00331266	120.755
800	4.8	0.0254	39.6	0.000907475	120.766
400	17.4	0.0254	31.7	0.0176631	120.766
2000	9.9	0.1524	71.3	0.0193001	120.779
6300	2	0.2286	71.3	0.00293031	120.786
3150	12.3	0.1016	71.3	0.0337792	120.798
2000	15.4	0.0508	31.7	0.0289853	120.835
6300	3.3	0.1016	39.6	0.00245138	120.851
3150	22.2	0.0254	39.6	0.0229028	120.856
4000	15.4	0.0508	55.5	0.0271925	120.92
400	9.5	0.0254	55.5	0.0043284	120.952
2000	4	0.3048	39.6	0.00579636	120.963
2500	1.5	0.3048	39.6	0.00392107	120.981
500	2.7	0.1524	39.6	0.00294804	121.009
315	0	0.2286	39.6	0.00253511	121.055
1600	7.3	0.2286	39.6	0.0123481	121.059
4000	0	0.3048	55.5	0.00283081	121.106
5000	4	0.2286	71.3	0.00400603	121.118
5000	8.4	0.0508	71.3	0.00529514	121.146
400	9.5	0.0254	39.6	0.00449821	121.154
1250	12.3	0.1016	39.6	0.0408268	121.165
250	15.4	0.0508	31.7	0.0289853	121.225
8000	3.3	0.1016	71.3	0.00202822	121.234
315	19.7	0.0508	71.3	0.0341183	121.235
10000	4.2	0.0508	71.3	0.00142788	121.238
2000	22.2	0.0254	39.6	0.0229028	121.256
20000	4.8	0.0254	55.5	0.000873218	121.284
5000	0	0.3048	71.3	0.00266337	121.301
2500	22.2	0.0254	39.6	0.0229028	121.306
6300	0	0.1524	39.6	0.00193287	121.313
630	12.3	0.1016	39.6	0.0408268	121.315
2500	12.3	0.1016	71.3	0.0337792	121.318
2500	2	0.2286	39.6	0.00346574	121.397
2500	0	0.3048	39.6	0.00310138	121.399
2500	2	0.2286	31.7	0.00372371	121.407
4000	5.4	0.1524	71.3	0.00401199	121.431
1600	4.8	0.0254	55.5	0.000873218	121.474
1600	15.4	0.0508	31.7	0.0289853	121.485
1250	19.7	0.0508	71.3	0.0341183	121.485
5000	2.7	0.1524	39.6	0.00294804	121.499
3150	3	0.3048	71.3	0.00425727	121.514
3150	2	0.2286	31.7	0.00372371	121.527
1600	15.6	0.1016	71.3	0.0437259	121.528
250	12.7	0.0254	39.6	0.0130253	121.547
400	8.4	0.0508	55.5	0.00544854	121.582
3150	5.4	0.1524	55.5	0.00433288	121.587
500	0	0.1524	31.7	0.00209405	121.617
3150	2	0.2286	39.6	0.00346574	121.627
1250	9.9	0.1524	55.5	0.0208438	121.635
8000	22.2	0.0254	71.3	0.0214178	121.657
2000	4	0.2286	39.6	0.00473801	121.659
400	0	0.2286	55.5	0.00229336	121.66
500	12.6	0.1524	71.3	0.0483159	121.664
4000	4	0.2286	71.3	0.00400603	121.728
4000	1.5	0.3048	71.3	0.00336729	121.762
4000	17.4	0.0254	55.5	0.0165706	121.771
3150	4	0.3048	71.3	0.00497773	121.775
200	15.4	0.0508	39.6	0.0282593	121.783
1600	9.9	0.1524	71.3	0.0193001	121.789
1600	12.3	0.1016	55.5	0.0368233	121.824
315	1.5	0.3048	39.6	0.00392107	121.851
1000	19.7	0.0508	71.3	0.0341183	121.885
4000	2.7	0.1524	39.6	0.00294804	121.889
8000	0	0.1524	55.5	0.00172668	121.903
10000	0	0.1016	55.5	0.00131983	121.93
20000	0	0.0254	55.5	0.00041229	121.933
6300	2.7	0.1524	71.3	0.00243851	121.944
4000	17.4	0.0254	31.7	0.0176631	121.996
4000	0	0.2286	31.7	0.0027238	122.035
6300	0	0.2286	71.3	0.00214345	122.044
1000	12.6	0.1524	71.3	0.0483159	122.044
5000	3.3	0.1016	31.7	0.00251435	122.082
3150	8.4	0.0508	31.7	0.00580776	122.086
1600	3	0.3048	31.7	0.00529514	122.088
2500	7.3	0.2286	71.3	0.0104404	122.088
2000	4	0.2286	31.7	0.00509068	122.089
2000	1.5	0.3048	39.6	0.00392107	122.101
400	2	0.2286	39.6	0.00346574	122.147
1000	9.9	0.1524	31.7	0.0252785	122.149
2500	11.2	0.0508	39.6	0.0150478	122.17
5000	0	0.2286	39.6	0.00253511	122.175
500	12.3	0.1016	39.6	0.0408268	122.205
1600	1.5	0.3048	39.6	0.00392107	122.211
1600	22.2	0.0254	39.6	0.0229028	122.216
2000	12.3	0.1016	71.3	0.0337792	122.218
315	4	0.2286	39.6	0.00473801	122.229
4000	2	0.2286	55.5	0.00313525	122.232
2000	6.7	0.1016	39.6	0.00578076	122.235
630	15.6	0.1016	71.3	0.0437259	122.288
400	2	0.2286	55.5	0.00313525	122.292
800	12.3	0.1016	39.6	0.0408268	122.315
8000	0	0.1016	39.6	0.00146332	122.341
1600	0	0.3048	31.7	0.00331266	122.365
5000	3.3	0.1016	39.6	0.00245138	122.371
2000	0	0.3048	31.7	0.00331266	122.375
2500	4	0.2286	55.5	0.0042862	122.384
3150	4	0.2286	55.5	0.0042862	122.394
5000	0	0.1524	31.7	0.00209405	122.397
5000	0	0.2286	55.5	0.00229336	122.41
630	17.4	0.0254	55.5	0.0165706	122.411
2500	15.4	0.0508	39.6	0.0282593	122.413
1250	7.2	0.1524	39.6	0.00909175	122.428
1000	12.3	0.1016	39.6	0.0408268	122.435
2500	3	0.3048	55.5	0.00452492	122.439
10000	0	0.0508	31.7	0.000812164	122.45
4000	11.2	0.0508	71.3	0.014072	122.471
8000	0	0.1524	71.3	0.0015988	122.527
1000	7.3	0.2286	39.6	0.0123481	122.539
630	17.4	0.0254	71.3	0.016104	122.606
4000	8.4	0.0508	55.5	0.00544854	122.612
800	4.8	0.0254	31.7	0.000930789	122.648
4000	15.4	0.0508	71.3	0.0264269	122.675
1250	9.9	0.1524	71.3	0.0193001	122.679
2000	7.3	0.2286	71.3	0.0104404	122.708
4000	17.4	0.0254	39.6	0.0172206	122.724
315	15.6	0.1016	39.6	0.0528487	122.754
315	0	0.3048	31.7	0.00331266	122.765
315	9.5	0.0254	31.7	0.00461377	122.766
2000	5.4	0.1524	31.7	0.00525474	122.771
315	0	0.3048	39.6	0.00310138	122.779
1600	3	0.3048	39.6	0.00495741	122.782
800	0	0.0508	31.7	0.000812164	122.79
2000	2	0.2286	39.6	0.00346574	122.797
5000	2	0.2286	71.3	0.00293031	122.816
315	15.4	0.0508	31.7	0.0289853	122.845
250	15.4	0.0508	39.6	0.0282593	122.893
500	8.4	0.0508	39.6	0.00566229	122.905
3150	2.7	0.1524	39.6	0.00294804	122.919
315	12.7	0.0254	71.3	0.0121808	122.938
200	15.4	0.0508	55.5	0.0271925	122.94
1000	4.8	0.0254	39.6	0.000907475	122.956
500	8.4	0.0508	31.7	0.00580776	122.966
2000	2	0.2286	31.7	0.00372371	123.037
800	12.6	0.1524	71.3	0.0483159	123.054
4000	0	0.3048	71.3	0.00266337	123.061
2000	3	0.3048	55.5	0.00452492	123.069
1600	5.3	0.2286	39.6	0.00614329	123.081
500	9.5	0.0254	55.5	0.0043284	123.082
800	17.4	0.0254	55.5	0.0165706	123.091
